artist.name,duration,tempo,title,year
Moonspell,318.9024,117.59299999999999,Alma Mater,1995
Nightwish,382.58893,78.959,Beauty And The Beast,1997
Black Flag,92.36853,114.37799999999999,Police Story,1981
Joe Lynn Turner,231.1571,161.063,Knock Knock,0
The Fureys,234.50077000000002,117.85,The Lonesome Boatman,0
Walter Hawkins,468.00934000000007,129.761,Never Alone,1978
Wamdue Project,422.24280999999996,123.984,Washes Over Me,0
Planxty,156.18567,202.78900000000002,Junior Crehan's Favourite - Corney Is Coming,1973
Weezer,137.37751,127.40700000000001,Dope Nose,2002
RUN-DMC,227.5522,64.101,Bob Your Head,1990
Eddy Raven,141.68771,115.59100000000001,Love Lifted Me,0
The Jeff Healey Band,283.03628,94.54299999999999,It Could All Get Blown Away,1992
Anthony Cruz,264.14975,95.37,Make it up,2005
Jacques Douai,143.43791000000002,73.71600000000001,Le Roi A Fait Battre Tambour,0
Sammi Cheng,295.57506,87.09899999999999,Luo Cuo Che,0
Thomas Battenstein,175.90812,98.241,Jag Vet En Dejlig Rosa,0
Hector,282.64444,133.088,Hannikaisen baari,0
Devo,159.89506,88.84100000000001,Sloppy (I Saw My Baby Gettin'),1978
Geiom Feat. Marita,363.38892999999996,140.02200000000002,Reminissin',0
Pep Laguarda & Tapineria,340.53179,125.262,Caseta del Plater,0
Rod Bernard,103.44444,155.254,Cajun Honey (Cajun Lovin' Style),0
Eyes Set to Kill,158.95465,97.49700000000001,Play The Part,2010
Keep Of Kalessin,292.41424,110.044,Many Are We,2006
Ann Lee,217.62567,170.373,2 People,0
Jefferson Starship,220.52526,122.348,Fading Lady Light,0
The Irish Tenors,283.55872999999997,142.612,The Croppy Boy,2001
Mississippi Mass Choir,221.90975,116.49,It's Good To Know Jesus,2003
Lonnie Johnson,189.98812,86.76100000000001,South Bound Water,0
DAVE MATTHEWS BAND,289.09668999999997,125.15899999999999,Tripping Billies,1993
Amy Winehouse,229.85098,96.22399999999999,Valerie,2007
Glad,202.55302,105.36399999999999,O For a Thousand Tongues,0
The Antripodean Collective,720.5350599999999,60.641000000000005,The Very Conscious,0
Gorillaz,160.96608,84.141,November Has Come,2005
Martin Sexton,256.62649,137.765,Things You Do To Me,2000
Pat Travers,225.20118,138.966,It Ain't What It Seems,0
Linkin Park,189.28281,100.073,Given Up (Album Version),2007
The In Crowd,266.81424,121.713,Back A Yard,1979
Magic Systeme,287.34649,120.693,1er Gaou,0
Eazy-E,208.32608000000002,115.69200000000001,I'mma Break It Down,1988
Bryan Ferry,35.656690000000005,82.568,Ja Nun Hons Pris,2002
"Jean LumiA""re",144.19546,140.741,Je suis le passeur du printemps,0
Scott Ainslie,175.04608000000002,180.38099999999997,Chumpman Blues,0
The Shangri-Las,157.85751000000002,93.413,Bull Dog,1964
Tyree,399.93424,161.27200000000002,My M.B. Thang,0
Cabas,207.82975,216.023,Como Nuestro Amor No Hay Dos,2008
Flink,273.10975,131.955,Russian Doll,0
The John Buzon Trio,140.56444,125.073,I Can't Believe That You're In Love With Me (Digitally Remastered 95),0
Heaven 17,273.84118,96.859,Come Live With Me (12'' Extended Version) (2006 Digital Remaster),1983
Robert Lockwood_ Jr.,278.38649,117.98100000000001,Big Legged Woman,1998
Sivuca,202.78812,143.311,ForrA3 Praieiro,0
Charlie Walker,152.73751000000001,144.265,Pick Me Up On Your Way Down - Original,0
Der Plan,34.32444,121.834,Schauet Her!,1983
The Statler Brothers,201.27302,104.068,Shenandoah,1967
Eko Fresh feat. Ado,215.92771000000002,126.693,Ich bleib so wie ich bin,2007
Peloton,238.05342000000002,70.229,Beloki,0
Wilks,256.07791000000003,90.006,Brightess night,0
Paul Buckmaster,123.76771000000001,134.56,Dunn's Revenge,0
Evolution,208.50893,97.015,My Own Way,0
Lonestar,214.12526,125.022,Y.O.U. (Album Version),0
Paul Buckmaster,73.50811999999999,161.665,The Interrogation,0
Faron Young,159.79057,141.77200000000002,It's Four In The Morning,1986
The Jordanaires & Orion,97.69751,106.31700000000001,Joy to the World,0
Sandra Mihanovich,263.18322,122.072,Cuatro Estrofas,1994
Charlotte Gainsbourg,241.65832000000003,150.256,Le Chat du CafA(c) des Artistes,2009
The Prefects,266.57914,104.521,Background Music: The Greatest Ever Punk Sing-Along! (Live),0
Paul Avgerinos,324.51873,91.405,Song Without End,2004
Seal,117.78567,119.772,Show Me (Acoustic Version),0
Pennywise,159.89506,200.877,6TH Avenue Nightmare,2005
Dixie Chicks,296.30649,103.863,Give It Up Or Let Me Go,1998
Slum Village,200.61995,95.59899999999999,Climax (Instrumental Mix),0
Bomb Squad,191.11138,109.61399999999999,BOMB SQUAD,0
Muse,209.34485,120.01,Supermassive Black Hole (Album Version),0
Frank Chacksfield,142.65424,95.611,Theme From the Victors,0
Alceu ValenASSa,162.84689,121.988,Na Primeira ManhAPS,1997
Cam'Ron,24.73751,215.0,O.T. (Skit),2004
Bon Jovi,253.83137999999997,93.044,Wildflower,2005
KMD,239.12444,119.961,Change Your Mind,0
Blind Lemon Jefferson,185.41669,162.496,Wartime Blues,1927
Nana Mouskouri,175.12444,137.476,Only You,1997
Fruko Y Sus Tesos,242.75546,84.751,La Fruta Bomba,2000
The Merry Macs,194.84689,71.27,Dolores,0
Time Zone,233.63872999999998,92.499,World Destruction (2005 Digital Remaster),0
Bobby Pulido,216.31955,100.25200000000001,Alma De Metal,1999
Eddie,317.962,153.942,Beautiful Lies,0
Rickie Lee Jones,246.62159,143.497,Danny's All-Star Joint (LP Version),1979
Stefon Harris,538.27873,70.875,From the Gardner Meditations: African Tarantella,2006
RamA3n Vargas;Vesselina Kasarova;Vladimir Jurowski,333.92281,158.715,Werther - Lyric Drama in four Acts/Act III/Toute mon AC/me est lA ,0
Rauni Pekkala,162.14158999999998,93.65700000000001,Miesten tA$?hden,1994
Alex Gopher,164.0224,80.012,Song For Paul,2007
Twista,259.70893,124.734,Girl Tonite (featuring Trey Songz)  (Explicit Chopped & Screwed Version),2005
Simply Red,303.96036000000004,93.975,Thrill Me,1991
Telecast,197.98158999999998,84.95100000000001,Covered (The Beauty Of Simplicity Album Version),0
The Prodigy,312.86812000000003,96.73200000000001,Charly (Trip Into Drum And Bass Version) (Remastered),0
Loretta Lynn,161.48853,79.181,I'd Rather Have Jesus,1965
The Chi Lites,170.70975,149.394,Toby,1974
Bob Wills,160.26077,88.301,Yearning Just For You,0
MarAa Elena Walsh,114.80771000000001,111.104,CanciA3n De TAteres,0
God Lives Underwater,215.40526,169.96599999999998,Don't Know How To Be,1995
Bob Hope,147.722,133.325,Merry-Go-Runaround,2003
Don & Juan,148.16608,98.44200000000001,Sincerely,0
Mack and Jamie,27.6371,118.66799999999999,Althea Cooley,0
Eminem,312.2673,180.168,I'm Back,2000
An Cafe,276.13995,152.988,ONE WAY LOVE,0
Eric Burdon,262.97424,80.031,Devil's Daughter,1988
Fake Problems,195.47383,103.77600000000001,Tabernacle Song,2009
Pyranja,60.55138,96.264,Anfang Vom Ende,2003
Steve Green,211.722,99.619,Forgive Me (High Key-Premiere Performance Plus),0
The Perrys,255.26812,82.48700000000001,I'll Pray For You,0
HA(c)roes del Silencio,198.89587,159.483,El Mar No Cesa (Live),1991
Anthony Watson,259.83955,163.90200000000002,I'm Gonna Take My Time,0
Jimmy Riley,215.24853,159.96,Amaze,0
Bruisers,289.01832,135.233,2 Fists Full Of Nothing,0
John Travolta / Christopher Walken,287.16362999999996,128.685,"(You're) Timeless To Me (""Hairspray"")",0
Paul Avgerinos,338.96443999999997,85.55799999999999,In My Heart,2004
ATB,349.04771,136.967,Collides With Beauty,2004
Selena,190.35383000000002,90.602,Cien Anos,0
The Misfits,181.21098,111.15299999999999,Dig Up Her Bones,1997
Eurythmics,236.61668999999998,111.12200000000001,A Little Of You,1986
Small Faces,248.24117999999999,77.09,Spoken Word / Ogdens' Nut Gone Flake / Spoken Word,1968
Yellowcard,208.79628,89.896,One Year_ Six Months,2003
Kira,193.17506,69.167,Song For Stephin Merritt,0
Gabriel Grossi,253.43955,143.86,Cai dentro,0
Jeanie Lambe & The Danny Moss Quartet,204.61668999999998,67.6,My Funny Valentine,1996
FabiA!n,241.68444,169.981,Mis calles de arena,0
Ray Lynch,250.22648999999998,139.944,Kathleen's Song / Ray Lynch,1984
Elvenking,357.45914,200.03599999999997,Trows Kind,2006
Jay-Z,259.05587,104.12299999999999,Change Clothes,2003
Keep Of Kalessin,270.21016000000003,229.864,Ascendant,2008
Frenchy,246.17751,96.904,Smith & Wesson,0
Cadacross,217.93913999999998,92.60799999999999,Bring Out Your Dead,2002
The New York Dolls,234.84036,84.05799999999999,Vietnamese Baby,1973
Alice In Chains,262.47791,111.23899999999999,Angry Chair,1992
BerrogA1/4etto,242.62485,99.546,Nadal De Luintra,2000
David Saylor,218.22648999999998,121.9,Que Ves Por Tu Ventana,0
Martin Lawrence,202.78812,61.863,Talking During Sex (LP Version),0
Anti-Flag,299.80689,178.804,The Modern Rome Burning,2008
Silverchair,207.56853,138.385,Spawn (Again),0
NO-TONE ft.Inusa,396.7473,126.012,Life is Love,0
Henri Pousseur,298.73587000000003,65.919,Prospection,0
Marygold,225.09669,133.857,Neglected,0
Dope Stars Inc.,233.22077000000002,154.998,Chase The Light,2006
Bobby Darin,124.9171,71.35600000000001,Intro. & Hello Young Lovers (Live) (2000 Digital Remaster),0
The Vaughan Brothers,262.29506000000003,142.372,Good Texan,1990
The Wiyos,186.30485,192.831,Dontchaletmecatchya,0
Oh No,110.57587,128.116,Soul of Ethiopia,2009
Eddie and the Subtitles,143.98649,154.072,Louie Louie,0
Bon Jovi,432.97914000000003,91.775,This Ain't A Love Song,1995
4 Skins,89.44281,140.52,A.C.A.B. (Bumper Sessions),0
Eddie Calvert,171.65016,130.59799999999998,Tenderly,0
Sivuca,137.482,148.046,Copacabana,0
Jason Michael Carroll,229.8771,87.712,No Good In Goodbye,2007
The Scare,218.95791,95.33,NOT IN LOVE,0
Burt Bacharach,175.882,115.756,Are You There (With Another Girl),1967
James Horner,231.57506,186.138,The Stranger,2003
Mario Telles,212.13995,97.34,NanAPS,1962
The Chi-Lites,251.27138,138.501,Intro,0
The Katies,199.8624,155.19299999999998,Tappin' Out (LP Version),0
Michael Jackson,182.7522,207.544,I Wanna Be Where You Are,1972
The Shangri-Las,136.01914,65.771,Remember (Walkin' In the Sand),1964
The Wicklows,148.87138000000002,124.311,Dirty Ol' Town,0
DJ Godfather,202.762,97.99700000000001,Night on William Street,0
Arkona,109.92281000000001,110.06,Epilogue,0
Coolio Da Unda Dogg,240.22159,160.018,Do Or Die,0
Bally Sagoo,433.42322,115.53299999999999,Hey Jamalo ((Def Mix)),0
Mariah Carey,236.5122,111.755,Someday,1990
Walter Trout,100.23138,128.666,Earrings on the Table,1992
Big Rich featuring J. Stalin_ Aristotle,137.79546000000002,103.948,Imaginary Gangsters,0
Abbott & Chambers,385.25342,93.346,Never After,0
Django AsA1/4l,182.04689,115.024,PrA$?natalabhA$?rtung,2004
Electrostatic,285.88363,130.023,Today,0
Helmet,257.54077,144.974,Give It,1992
Quinteto Violado,173.29587,108.919,Vem_ Vem,0
Dax Riggs,150.15138000000002,91.35700000000001,Radiation Blues,2007
Edmond Leung,268.48607999999996,108.24,Ai Hen Jian Dan,0
Heaven 17,354.19383,135.57,(We Don't Need This) Fascist Groove Thang (Rapino Club Mix),2009
Mr Lab!,285.17832000000004,120.09899999999999,Would You Like,2008
George Lopez,330.16118,86.353,Vibrators,2009
Gertrudis,228.23137999999997,111.995,Quitxalla,2003
Charles Aznavour,147.77424,100.618,Tant Que L'on S'aimera,0
Gran Coquivacoa,173.92281,154.159,Tamborera No. 6,0
Alice Stuart,189.93587,111.214,Bad Girl,0
Rainer Bielfeldt,198.00771,153.911,Das groAe Segel,0
Jason & The Scorchers,172.25098,184.88400000000001,Help There's A Fire,1983
Corderoy,513.43628,137.89600000000002,Rock Guitar,0
Mithotyn,313.36444,88.336,On Misty Pathways,1998
Twenty 4 Seven,215.01342000000002,141.964,Take Your Chance,0
Lupe Fiasco feat. GemStones and Graham Burris,211.69587,88.096,Dumb It Down (Live From Chicago),2007
Joi,321.2273,182.01,Oh My People,0
Entre RAos,221.30892999999998,47.96,Altas Horas,2005
DCX,193.72363,135.045,Hold Me,2008
Usher featuring Jermaine Dupri,246.09913999999998,127.911,Chivalry,0
Creedence Clearwater Revisited,203.7024,123.522,Proud mary,1998
Marc Perrone,62.510569999999994,98.46700000000001,Serenade valse,0
Memphis Minnie,166.66076999999999,112.625,Nothing In Rambling,1995
Big Daddy Rick,373.52443999999997,104.69200000000001,Pac's Break,0
Kekele,306.96443999999997,86.65799999999999,Affaire Mokuwa,2005
Gail Davies,192.96608,127.494,Following You Around (Album Version),0
Elvenking,299.31057000000004,165.278,A Fiery Stride (Ltd. Edition Bonus),2004
Karen Peck And New River,280.5024,76.71600000000001,My God Will Always Be Enough,2000
Leslie Mendelson,206.52363,106.499,Turn It Over (Album Version),2009
Claire Hamill,221.6224,70.196,Japanese Lullaby,0
Mind Furniture,516.362,135.189,Hoop of Flame (IV. Glimpse of a Chance),0
Orquesta Sublime,179.40853,122.405,Son Los AA+-os,0
Chico Hamilton,473.49505999999997,115.405,Denise,0
A Tribe Called Quest,166.86975,94.971,Like It Like That,1998
John Brown,59.95056999999999,96.05799999999999,The Scenic Route,0
Percy Mayfield,173.50485,93.70700000000001,Please Send Me Someone To Love,1950
Jack Sheldon,319.39873,113.09700000000001,Dear Ann,0
VHS Or Beta,334.18404,131.752,New Day Rising,2004
Corb Lund,235.80688999999998,176.59099999999998,Horse Doctor_ Come Quick,0
The Mystic Moods Orchestra,207.09832,60.43899999999999,Visions,0
Alice Cooper,197.90322,119.744,Be My Lover,1971
Al Di Meola,114.07628000000001,75.11,Bianca's Midnight Lullaby,1980
Paul Overman,564.29669,90.58200000000001,Morning Rain Music by Jorge Alfano,0
Mongo Santamaria,428.06812,131.971,Watermelon Man,1963
The Distillers,448.54812000000004,161.28799999999998,The Blackest Years (CD only hidden track),2000
Ms. Dynamite / Kymani Marley,202.21341999999999,89.99600000000001,Seed Will Grow,2002
ARRESTED DEVELOPMENT,273.84118,87.581,Raining Revolution (Live) (Unplugged),1993
Line Renaud,166.39955,155.065,Sept Coeurs,0
Gran Coquivacoa_ Neguito Borjas,117.34159,75.738,El tuli-tuli,0
Dobet GnahorA(c),274.54649,103.99700000000001,Kakou,1997
CafA(c) Quijano,205.40036,104.036,Hablando A Un Cristal,1999
Scott Wesley Brown,234.78812000000002,160.44299999999998,Pray For Me (One Step Closer Album Version),0
Fernando Ortega,131.10811999999999,91.523,Don't Let Me Come Home A Stranger (LP Version),1997
Les Paul and Mary Ford,172.59056999999999,82.016,I Really Don't Want To Know (1990 Digital Remaster),0
Jimmy Witherspoon,128.96608,111.01,Man Don't Cry,0
Amorphis,225.41016000000002,130.67700000000002,Into Hiding,1994
Mr.De',203.25832,160.336,Throw,0
The Cure,209.60608,165.303,Primary,1981
Cliff Edwards/Disney Studio Chorus,193.67138,98.75200000000001,When You Wish Upon A Star,1991
Tammy Wynette,119.90158999999998,111.12,I Stayed Long Enough,1968
Alexisonfire,193.98485,185.063,Accept Crime (Album Version),0
Sonny James,146.02403999999999,144.53799999999998,I'll Never Find Another You,1967
Charly GarcAa,223.05913999999999,93.01100000000001,AsesAname,2003
The Elders,294.86975,111.40799999999999,Send a Prayer,0
Rachel Portman,161.43628,91.889,The Letters,2008
Charlie Haden,292.17914,141.22899999999998,American Dreams,2002
Walter Wanderley Trio,196.64934,205.32299999999998,O Menino Desce O Morro,0
Marilyn Horne,231.57506,124.759,"Rinaldo : Act 3 ""Or la tromba in suon festante"" [Rinaldo]",0
Marga Gomez,313.20771,124.479,Filumena Fabulosa,0
Apache Indian,298.762,159.986,Independent Girl (feat. Malki Singh),0
John Berry,230.42567000000003,135.642,Those Were the Days,0
Noah Lewis,169.74322,119.18700000000001,Devil In The Wood Pile,2002
Vangelis,297.76934,173.71200000000002,Mythodea - Music for the NASA Mission: 2001 Mars Odyssey/Movement 7,0
Crazy Horse,170.23955,74.73899999999999,Going Home (Album Version),0
The Sun Harbor's Chorus-Documentary Recordings,52.453419999999994,155.954,We Started Together,0
Gustavo Cerati,232.48934,110.016,Tu Cicatriz En Mi,0
LL Cool J,270.10567000000003,99.914,Headsprung,2004
Roger Reynolds,313.73016,43.876999999999995,Binaural Presentation - Kokoro. Pt. 5,0
BT,94.9024,148.653,Korean Waterhole,2005
George Jones,181.60281,168.248,Together Alone,0
Tito Allen,288.39137999999997,192.021,Nadie Como Tu,0
Kris Kristofferson,212.37506000000002,136.908,Snakebit,0
The Del McCoury Band,170.94485,143.431,She's Left Me Again,0
L7,198.76526,104.101,Baggage,1994
Antonio Koudele,318.48444,134.156,Once Upon A Time,0
Moonspell,209.03138,85.515,Trebraruna,0
Rickie Lee Jones,291.97016,64.01100000000001,Second Time Around,1991
Fabolous,283.61098,85.897,Change You or Change Me (Amended Version),2003
Perez Prado_ His Orchestra,143.41179,134.937,Abril en Portugal,0
Vic Chou,271.41179,105.06200000000001,Ni De Ti Wen,0
Hank Locklin,166.66076999999999,75.959,Who Do You Think You're Fooling,0
Joe Bonamassa,201.06403999999998,143.317,Jam Intro,0
X-Raided,159.4771,117.882,Who's Tha Hoe?,0
Mike Vax,192.96608,94.681,Nada Mas,0
Claire Hamill,239.17668999999998,229.049,Awaken - Lark Rise,0
Marcus Miller,87.40526,102.399,Running Through My Dreams,0
Alexandre Desplat,78.47138000000001,66.153,White Sand,0
The Dells,408.73751,203.016,I Just Don't Know What To Do With Myself,0
Henri Pousseur,1130.94485,79.266,"Racine dix-neuviA""me de huit-quarts",0
Gian Marco,229.32852999999997,99.984,Te MentirAa,0
The All American Rejects,185.99138,146.053,The Future Has Arrived,2007
The Who,167.44444,120.928,Sodding About,2009
Jim Reeves,155.40200000000002,87.038,May The Good Lord Bless And Keep You,2000
Camp Lo,227.65669,93.728,Sparkle,1997
Atman,341.36771,109.09899999999999,Lingan,1997
Novika,214.49097999999998,200.016,Common Tear,2006
Atomic Rooster,158.77178999999998,111.26100000000001,Close Your Eyes,1972
Sade,271.98649,80.292,Paradise,1988
Kako,319.26812,128.808,Mi Bomba,0
Fever Ray,335.5424,184.00400000000002,When I Grow Up,2009
Jimi Hendrix,469.60281,86.992,Once I Had A Woman,1975
Chris Clark,192.65261,160.011,If You Should Walk Away,1967
Gene Chandler,144.71791000000002,125.02799999999999,I Hate to Be the One to Say,0
RaphaA<<l,234.39628,99.75,Caravane (Live 2006),2007
Parachute Band,272.14322000000004,143.864,Take Over,0
Tech N9ne,90.14811999999999,191.38299999999998,Elbow Macaroni (Skit),2008
Jenney,228.80607999999998,170.017,Ich vermiss dich (Radio Mix),0
Blingtones,29.570159999999998,133.211,Torero,0
Deekline & Wizard,325.92933999999997,133.987,Baila Baila  Vent Remix,0
Terje Lie,267.38892999999996,98.001,Crazy Groove,0
Soilwork,258.16771,113.95700000000001,As The Sleeper Awakes,2007
V V Brown,203.31056999999998,100.009,LEAVE!,2009
Blindman's Sun,639.42485,101.17200000000001,The Fugitives,0
Patton Oswalt,338.05016,71.031,You Are Allowed 20 Birthday Parties (Album),2007
X-Raided,281.83465,73.05199999999999,Liftoff,0
BA(c)zu,145.99791000000002,103.541,La java bleue,0
Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,225.14892999999998,79.26100000000001,Se un mio desir...Cedi al duo!,0
Anthony Cruz,217.75627999999998,161.899,Missing You,0
Ashton Shepherd,207.09832,154.35399999999998,Sounds So Good,2008
Anthony Watson,346.27873,190.01,I Love Being Single (club extended mix),0
2 Minutos,91.34975,95.50200000000001,Valentin Alsina,0
Michelle Tumes,228.72771,124.104,Everywhere (Dream Album Version),0
Daniel Johnston,153.33831999999998,128.02200000000002,High Horse,2009
Nelson Ned,234.57914,91.044,Noche De Ronda,0
P.O.D.,189.54404,162.019,Find My Way (Album Version),0
Benny Spellman,171.75465,101.163,I Didn't Know,0
Beres Hammond Feat. Jah Youth,247.77097999999998,150.78799999999998,Good Old Dancehall Vibes,0
Confetti's,40.17587,112.54899999999999,The Sound of C (Acapella),0
